
===============================================
Log Date 28.11.19 : 09:00

Size of IO:  1024       IO-Simulation is OFF

--- Driver Table ---
  DrvId  26        Ready  1
  Name    PNIODRV  File            Func            Ver     2.03
  DrvErr 00000000  RdErr 00000000  WrErr 00000000


---ANALOG data table
IN (Value,Res,Typ) / OUT (Value,Res,Typ)
1:  0000  00  00       0000  00  00
2:  0000  00  00       0000  00  00
3:  0000  00  00       0000  00  00
4:  0000  00  00       0000  00  00
5:  0000  00  00       0000  00  00
6:  0000  00  00       0000  00  00
7:  0000  00  00       0000  00  00
8:  0000  00  00       0000  00  00

---Output logging table
   Current Timestamp : 41085890
   Sample Rate       : 2 ms
Timestamp  Index
10705802 :    137
10786730 :   -137
10786754 :    137
10786790 :   -137
10786802 :    137
10786826 :   -137
10786838 :    137
10786862 :   -137
10786874 :    137
10786898 :   -137
10786934 :    137
10786946 :   -137
10786958 :    137
10786970 :   -137
10786982 :    137
10787006 :   -137
10787054 :    137
10787078 :   -137
10787186 :    137
10787210 :   -137
10787726 :    137
10992722 :   1011
10994414 :   1012
10994426 :   -137
10994596 :  -1010
10994606 :    137
10995662 :   1022
10995662 :  -1023
11000198 :  -1022
11000198 :   1023
11000342 :   1022
11000342 :  -1023
11001026 :  -1022
11001026 :   1023
11001158 :   1022
11001158 :  -1023
11004050 :  -1022
11004050 :   1023
11004062 :  -1011
11004062 :   1010
11004074 :  -1012
11004074 :   -137
11004578 :    137
11005250 :   1011
11006822 :   1012
11006828 :  -1010
11007662 :   1022
11007662 :  -1023
11022290 :  -1022
11022290 :   1023
11023106 :   1022
11023106 :  -1023
11027330 :  -1022
11027330 :   1023
11028098 :   1022
11028098 :  -1023
11035178 :   1010
11035190 :   -137
11035442 :  -1022
11035442 :   1023
11035550 :  -1011
11035574 :  -1012
11035838 :    137
11117330 :   -137
11117534 :    137
11117558 :   -137
11117666 :    137
11117702 :   -137
11117750 :    137
11117774 :   -137
11117834 :    137
11117858 :   -137
11118578 :    137
11148876 :   1013
11148876 :    853
11148876 :   1010
11148876 :    993
11148890 :    150
11152236 :   1013
11152236 :    853
11152236 :   1010
11152236 :    993
11152238 :    150
11157506 :  -1013
11157530 :   1001
11157674 :   1023
11158154 :   1013
11159126 :    137
11166026 :   1013
11166026 :    853
11166026 :   1001
11166026 :   1023
11180402 :    150
11180802 :   1010
11180802 :    993
11181854 :  -1013
11194826 :   1013
12712478 :   1011
12714158 :   1012
12718178 :  -1011
12718202 :  -1012
12718910 :   1011
12720482 :   1012
12720710 :  -1011
12720734 :  -1012
12810074 :   1011
12810506 :  -1011
12824546 :   1021
12824558 :  -1021
12827738 :   1011
12829310 :   1012
12835022 :  -1011
12835034 :  -1012
12836666 :    137
12837194 :   1011
12838778 :   1012
12838786 :  -1010
12839330 :   1021
12839390 :   1022
12839390 :  -1023
12852950 :  -1011
12852950 :   1010
12852962 :  -1021
12852962 :   -137
12852974 :  -1012
12853190 :  -1022
12853190 :   1023
12853478 :    137
12853790 :   1011
12855362 :   1012
12855374 :   -137
12855544 :  -1010
12855554 :    137
12855962 :   1022
12855962 :  -1023
12856298 :  -1022
12856298 :   1023
12856550 :   1022
12856550 :  -1023
12857414 :  -1022
12857414 :   1023
12857582 :   1022
12857582 :  -1023
12858338 :  -1022
12858338 :   1023
12858854 :   1022
12858854 :  -1023
12861230 :  -1022
12861230 :   1023
12861494 :  -1011
12861494 :   1010
12861506 :   -137
12861518 :  -1012
12862022 :    137
12862730 :   1011
12864302 :   1012
12864314 :   -137
12864522 :  -1010
12864530 :    137
12865094 :   1022
12865094 :  -1023
12870086 :  -1022
12870086 :   1023
12870722 :   1021
12870734 :   1022
12870734 :  -1023
12873026 :  -1022
12873026 :   1023
12873086 :  -1021
12873722 :   1022
12873722 :  -1023
12879050 :  -1022
12879050 :   1023
12879338 :   1022
12879338 :  -1023
12883934 :  -1022
12883934 :   1023
12884234 :   1022
12884234 :  -1023
12885062 :  -1022
12885062 :   1023
12885170 :   1022
12885170 :  -1023
12887402 :  -1022
12887402 :   1023
12887630 :   1021
12887642 :   1022
12887642 :  -1023
12895754 :  -1022
12895754 :   1023
12895814 :    147
12895814 :    997
12895826 :  -1021
12896642 :  -1011
12896642 :   1010
12896654 :  -1012
12896654 :   -137
12897158 :    137
12897554 :   1011
12899126 :   1012
12899138 :   -137
12899158 :  -1010
12899162 :    137
12902258 :   -147
12902318 :   1022
12902318 :  -1023
12907046 :   -997
12913178 :  -1022
12913178 :   1023
12913658 :   1022
12913658 :  -1023
12914366 :  -1022
12914366 :   1023
12914594 :   1022
12914594 :  -1023
12915158 :  -1022
12915158 :   1023
12918026 :  -1011
12918026 :   1010
12918038 :   -137
12918050 :  -1012
12918554 :    137
12947666 :   1021
12947678 :  -1021
12951770 :   1021
12951782 :  -1021
12952034 :   1011
12953714 :   1012
12953726 :   -137
12953860 :  -1010
12953870 :    137
12954878 :   1021
12954926 :   1022
12954926 :  -1023
12961022 :  -1011
12961022 :   1010
12961034 :  -1012
12961034 :  -1021
12961034 :   -137
12961298 :  -1022
12961298 :   1023
12961538 :    137
12964118 :   1011
12965690 :   1012
12965702 :   -137
12965868 :  -1010
12965870 :    137
12966062 :   1021
12966110 :   1022
12966110 :  -1023
12972518 :  -1022
12972518 :   1023
12972518 :    997
12972578 :  -1021
12972578 :    147
12973070 :  -1011
12973070 :   1010
12973082 :   -137
12973094 :  -1012
12973598 :    137
12975038 :   1011
12975578 :  -1011
12976274 :   1011
12977846 :   1012
12977848 :  -1010
12978614 :   1021
12978662 :   1022
12978662 :  -1023
12997766 :  -1022
12997766 :   1023
12997838 :   1022
12997838 :  -1023
12998726 :  -1022
12998726 :   1023
12998786 :  -1021
13000178 :   1021
13000190 :   1022
13000190 :  -1023
13002758 :  -1022
13002758 :   1023
13002818 :  -1021
13003118 :  -1011
13003118 :   1010
13003130 :  -1012
13003130 :   -137
13003634 :    137
13004990 :   -147
13004990 :   -997
13005338 :   1011
13006910 :   1012
13006922 :   -137
13007134 :  -1010
13007138 :    137
13007534 :   1021
13007582 :   1022
13007582 :  -1023
13009574 :  -1022
13009574 :   1023
13009574 :    997
13009634 :  -1021
13009634 :    147
13013198 :   -147
13013222 :   1022
13013222 :  -1023
13013726 :  -1022
13013726 :   1023
13013942 :   1022
13013942 :  -1023
13018466 :   -997
13026206 :  -1022
13026206 :   1023
13027718 :   1022
13027718 :  -1023
13028762 :  -1011
13028762 :   1010
13028774 :  -1012
13028774 :   -137
13028990 :  -1022
13028990 :   1023
13029278 :    137
13037306 :   1011
13037342 :  -1011
13037510 :   1011
13039082 :   1012
13039094 :   -137
13039210 :  -1010
13039214 :    137
13039286 :  -1011
13039298 :  -1012
13039298 :   1010
13046246 :   1011
13047818 :   1012
13047830 :   -137
13048050 :  -1010
13048058 :    137
13048670 :   1021
13048718 :   1022
13048718 :  -1023
13057274 :   1000
13057934 :  -1022
13057934 :   1023
13057934 :    997
13057994 :  -1021
13057994 :    147
13058318 :  -1011
13058318 :   1010
13058330 :   -137
13058342 :  -1012
13058846 :    137
13062158 :   -147
13062158 :   -997
13062830 :   1011
13064402 :   1012
13064414 :   -137
13064596 :  -1010
13064606 :    137
13065134 :   1021
13065194 :   1022
13065194 :  -1023
13065710 :  -1000
13074410 :  -1022
13074410 :   1023
13074410 :    997
13074470 :  -1021
13074470 :    147
13075322 :  -1011
13075322 :   1010
13075334 :   -137
13075346 :  -1012
13075850 :    137
13103378 :   1011
13104950 :   1012
13104962 :   -137
13105100 :  -1010
13105106 :    137
13106426 :  -1011
13106450 :  -1012
13106450 :   1010
13106834 :   1011
13108406 :   1012
13108418 :   -137
13108452 :  -1010
13108454 :    137
13109282 :   1021
13109330 :   1022
13109330 :  -1023
13117706 :  -1022
13117706 :   1023
13117766 :  -1021
13118090 :   1021
13118102 :   1022
13118102 :  -1023
13118306 :  -1022
13118306 :   1023
13118378 :   1022
13118378 :  -1023
13132058 :  -1022
13132058 :   1023
13132118 :  -1021
13134266 :   1021
13134278 :   1022
13134278 :  -1023
13134506 :  -1022
13134506 :   1023
13134578 :   1022
13134578 :  -1023
13139978 :  -1022
13139978 :   1023
13140038 :  -1021
13140698 :  -1011
13140698 :   1010
13140710 :   -137
13140722 :  -1012
13141226 :    137
13146686 :   -147
13146686 :   -997
13147442 :   1011
13149026 :   1012
13149038 :   -137
13149226 :  -1010
13149230 :    137
13149842 :   1021
13149890 :   1022
13149890 :  -1023
13166906 :  -1022
13166906 :   1023
13166906 :    997
13166966 :  -1021
13166966 :    147
13167554 :  -1011
13167554 :   1010
13167566 :  -1012
13167566 :   -137
13168070 :    137
13247834 :   -137
13247894 :    137
13247918 :   -137
13247966 :    137
13247990 :   -137
13248014 :    137
13248098 :   -137
13248110 :    137
13248146 :   -137
13248158 :    137
13248170 :   -137
13248194 :    137
13248218 :   -137
13248242 :    137
13248266 :   -137
13248326 :    137
13248350 :   -137
13248422 :    137
13248434 :   -137
13248458 :    137
13248470 :   -137
13249082 :    137
13321850 :   -147
13321850 :   -997
13322066 :   1021
13322078 :  -1021
13333778 :   1011
13335458 :   1012
13335470 :   -137
13335652 :  -1010
13335662 :    137
13336658 :   1021
13336662 :   1010
13336670 :  -1021
13336670 :   -137
13339838 :  -1011
13339862 :  -1012
13342202 :   1011
13343774 :   1012
13346306 :  -1011
13346318 :  -1012
13346798 :    137
13347374 :   1011
13348934 :   1012
13348946 :   -137
13349070 :  -1010
13349078 :    137
13349676 :   1010
13349678 :   -137
13353338 :  -1011
13353350 :  -1012
13378586 :   1011
13380158 :   1012
13382342 :  -1011
13382366 :  -1012
13382786 :   1011
13383482 :  -1011
13384610 :   1011
13386038 :   1012
13396430 :  -1011
13396454 :  -1012
13412558 :   1021
13412570 :  -1021
13413326 :   1011
13414898 :   1012
13419650 :  -1011
13419662 :  -1012
13421498 :    137
13422038 :   1011
13423610 :   1012
13423622 :   -137
13423664 :  -1010
13423670 :    137
13424150 :   1021
13424198 :   1022
13424198 :  -1023
13424306 :  -1022
13424306 :   1023
13424306 :    997
13424366 :  -1021
13424366 :    147
13436606 :  -1011
13436606 :   1010
13436618 :   -137
13436630 :  -1012
13437134 :    137
13483898 :   -147
13483898 :   -997
13497566 :   1011
13499258 :   1012
13499270 :   -137
13499456 :  -1010
13499462 :    137
13499594 :  -1011
13499618 :  -1012
13499618 :   1010
13517834 :   1011
13519406 :   1012
13519418 :   -137
13519620 :  -1010
13519622 :    137
13520546 :   1021
13520546 :   1010
13520558 :  -1021
13520558 :   -137
13526654 :  -1011
13526678 :  -1012
13552514 :   1011
13552994 :  -1011
13553198 :   1011
13553342 :  -1011
13556726 :   1011
13558298 :   1012
13560092 :  -1010
13560098 :    137
13560902 :   1021
13560950 :   1022
13560950 :  -1023
13561058 :  -1022
13561058 :   1023
13561058 :    997
13561118 :  -1021
13561118 :    147
13563026 :   1021
13563026 :   1010
13563038 :  -1021
13563038 :   -137
13569536 :  -1010
13569542 :    137
13572470 :  -1011
13572482 :  -1012
13572482 :   1010
13573310 :   -147
13573310 :   -997
13583762 :   1011
13585334 :   1012
13585346 :   -137
13585374 :  -1010
13585382 :    137
13585826 :   1021
13585830 :     82
13585886 :   1022
13585886 :  -1023
13586282 :  -1022
13586282 :   1023
13586342 :  -1021
13586342 :    -82
13593410 :   1021
13593422 :   1022
13593422 :  -1023
13594058 :  -1022
13594058 :   1023
13594118 :  -1021
13594406 :   1021
13594418 :   1022
13594418 :  -1023
13605494 :  -1022
13605494 :   1023
13605554 :    147
13605554 :    997
13605566 :  -1021
13606064 :   1010
13606070 :   -137
13608516 :  -1010
13608518 :    137
13614266 :  -1011
13614278 :  -1012
13614278 :   1010
13659266 :   1021
13659278 :  -1021
13659278 :   -147
13659278 :   -997
13659338 :   1011
13661006 :   1012
13661018 :   -137
13661030 :  -1010
13661042 :    137
13661414 :   1021
13661462 :   1022
13661462 :  -1023
13661642 :  -1022
13661642 :   1023
13661642 :    997
13661702 :  -1021
13661702 :    147
13662578 :   1021
13662578 :   1010
13662590 :  -1021
13662590 :   -137
13666034 :  -1011
13666058 :  -1012
13673066 :   1011
13674638 :   1012
13674746 :  -1011
13674770 :  -1012
13678754 :   1011
13680326 :   1012
13682770 :  -1010
13682774 :    137
13683398 :   -147
13683398 :   -997
13683458 :   1022
13683458 :  -1023
13686026 :  -1022
13686026 :   1023
13686146 :   1022
13686146 :  -1023
13689590 :  -1022
13689590 :   1023
13692434 :   1022
13692434 :  -1023
13699598 :  -1022
13699598 :   1023
13700042 :   1022
13700042 :  -1023
13700522 :  -1022
13700522 :   1023
13700630 :   1022
13700630 :  -1023
13701602 :  -1022
13701602 :   1023
13702010 :   1022
13702010 :  -1023
13704086 :  -1022
13704086 :   1023
13705106 :  -1011
13705106 :   1010
13705118 :  -1012
13705118 :   -137
13705622 :    137
13714298 :   1011
13715870 :   1012
13715872 :  -1010
13726034 :  -1011
13726046 :  -1012
13726046 :   1010
13779590 :   1011
13781270 :   1012
13781282 :   -137
13781298 :  -1010
13781306 :    137
13783526 :   1022
13783526 :  -1023
13784186 :  -1022
13784186 :   1023
13784810 :   1022
13784810 :  -1023
13800602 :  -1022
13800602 :   1023
13800866 :   1022
13800866 :  -1023
13801046 :  -1022
13801046 :   1023
13801418 :   1022
13801418 :  -1023
13801790 :  -1022
13801790 :   1023
13814054 :  -1011
13814078 :  -1012
13814078 :   1010
13814090 :   -137
13814582 :    137
13895846 :   -137
13896086 :    137
13896110 :   -137
13896146 :    137
13896170 :   -137
13896182 :    137
13896266 :   -137
13896278 :    137
13896290 :   -137
13896350 :    137
13896362 :   -137
13896374 :    137
13896386 :   -137
13896410 :    137
13896422 :   -137
13896458 :    137
13896482 :   -137
13896530 :    137
13896554 :   -137
13896590 :    137
13896614 :   -137
13897346 :    137
14304852 :   1013
14304852 :    853
14304852 :   1010
14304852 :    993
14304866 :    150
14308032 :   1013
14308032 :    853
14308032 :   1010
14308032 :    993
14308034 :    150
14313530 :  -1013
14313540 :   1001
14313674 :   1023
14314154 :   1013
14315138 :    137
14321402 :   1013
14321402 :    853
14321402 :   1001
14321402 :   1023
14336006 :    150
14336410 :   1010
14336410 :    993
14337674 :  -1013
14352182 :   1013
14353394 :    137
14364650 :   1011
14366330 :   1012
14366342 :   -137
14366512 :  -1010
14366522 :    137
14367230 :   1021
14367230 :     82
14367290 :   1022
14367290 :  -1023
14367746 :    -82
14374922 :  -1011
14374922 :   1010
14374934 :  -1012
14374934 :  -1021
14374934 :   -137
14375186 :  -1022
14375186 :   1023
14375438 :    137
14387114 :   1011
14388686 :   1012
14388698 :   -137
14388802 :  -1010
14388806 :    137
14389958 :   1021
14390006 :   1022
14390006 :  -1023
14399930 :  -1022
14399930 :   1023
14399990 :    147
14399990 :    997
14400002 :  -1021
14401874 :   1021
14401886 :   1022
14401886 :  -1023
14410166 :  -1022
14410166 :   1023
14410238 :   1022
14410238 :  -1023
14410814 :  -1022
14410814 :   1023
14410874 :  -1021
14416598 :   1021
14416610 :   1022
14416610 :  -1023
14429414 :  -1022
14429414 :   1023
14429462 :     85
14429786 :   1022
14429786 :  -1023
14442866 :  -1022
14442866 :   1023
14442926 :  -1021
14442974 :   1021
14442986 :   1022
14442986 :  -1023
14443562 :  -1022
14443562 :   1023
14443610 :     83
14443612 :   1010
14443622 :  -1021
14443622 :   -137
14444126 :    -83
14456126 :  -1011
14456138 :  -1012
14622878 :   1011
14624558 :   1012
14626934 :  -1011
14626958 :  -1012
14629370 :    137
14630030 :   1011
14631602 :   1012
14631614 :   -137
14631710 :  -1010
14631722 :    137
14632250 :   1021
14632252 :   1010
14632262 :  -1021
14632262 :   -137
14635682 :  -1011
14635694 :  -1012
14693630 :   1011
14695310 :   1012
14698550 :  -1011
14698574 :  -1012
14704418 :    137
14704418 :   -147
14704418 :   -997
14722260 :   1013
14722260 :    853
14722260 :   1010
14722260 :    993
14722274 :    150
14725206 :   1013
14725206 :    853
14725206 :   1010
14725206 :    993
14725214 :    150
14727434 :   1011
14728610 :  -1011
14729930 :  -1013
14729962 :   1001
14730098 :   1023
14730566 :   1013
14731550 :    137
14736206 :   1013
14736206 :    853
14736206 :   1001
14736206 :   1023
14750606 :    150
14751010 :   1010
14751010 :    993
14752430 :  -1013
14767430 :   1013
14773082 :   1011
14774762 :   1012
14777594 :  -1011
14777606 :  -1012
14779694 :    137
14780630 :   1011
14782202 :   1012
14782214 :   -137
14782262 :  -1011
14782274 :  -1012
14782274 :    137
14783234 :   1011
14784806 :   1012
14784818 :   -137
14784858 :  -1010
14784866 :    137
14785524 :     82
14785526 :   1021
14785586 :   1022
14785586 :  -1023
14786030 :    -82
14787242 :  -1022
14787242 :   1023
14787242 :    997
14787302 :  -1021
14787302 :    147
14790026 :  -1011
14790026 :   1010
14790038 :  -1012
14790038 :   -137
14790542 :    137
14791694 :   1011
14793266 :   1012
14793278 :   -137
14793292 :  -1010
14793302 :    137
14793878 :   -147
14793938 :   1022
14793938 :  -1023
14795594 :  -1022
14795594 :   1023
14795918 :  -1011
14795918 :   1010
14795930 :   -137
14795942 :  -1012
14796446 :    137
14797694 :   1011
14799266 :   1012
14799278 :   -137
14799446 :  -1010
14799458 :    137
14799818 :   1022
14799818 :  -1023
14803310 :   -997
14808218 :  -1022
14808218 :   1023
14809370 :  -1011
14809370 :   1010
14809382 :  -1012
14809382 :   -137
14809886 :    137
14825522 :   1011
14827094 :   1012
14827106 :   -137
14827308 :  -1010
14827310 :    137
14827796 :     82
14827802 :   1021
14827850 :   1022
14827850 :  -1023
14828018 :  -1022
14828018 :   1023
14828018 :    997
14828078 :  -1021
14828078 :    147
14828306 :    -82
14832278 :  -1011
14832278 :   1010
14832290 :   -137
14832302 :  -1012
14832806 :    137
14838830 :   -147
14838830 :   -997
14839550 :   1011
14841110 :  -1011
14843834 :   1011
14844410 :   1012
14844422 :   -137
14844556 :  -1010
14844566 :    137
14845250 :   1021
14845258 :     82
14845310 :   1022
14845310 :  -1023
14845478 :  -1022
14845478 :   1023
14845478 :    997
14845538 :  -1021
14845538 :    147
14845766 :    -82
14850170 :   1021
14850182 :   1022
14850182 :  -1023
14857346 :  -1022
14857346 :   1023
14857406 :  -1021
14857610 :   1021
14857622 :   1022
14857622 :  -1023
14858330 :  -1022
14858330 :   1023
14858402 :   1022
14858402 :  -1023
14858702 :  -1022
14858702 :   1023
14858762 :  -1021
14859554 :   1021
14859566 :   1022
14859566 :  -1023
14872634 :  -1022
14872634 :   1023
14872682 :     85
14873006 :   1022
14873006 :  -1023
14886494 :  -1022
14886494 :   1023
14886542 :     83
14886544 :   1010
14886554 :  -1021
14886554 :   -137
14887058 :    -83
14904470 :  -1011
14904482 :  -1012
14990846 :   1011
14990978 :  -1011
14991290 :   1011
14992862 :   1012
14994170 :  -1011
14994194 :  -1012
15016814 :    137
15016814 :   -147
15016814 :   -997
15023186 :   1011
15024758 :   1012
15024770 :   -137
15024902 :  -1010
15024914 :    137
15025694 :   1021
15025694 :     82
15025754 :   1022
15025754 :  -1023
15026210 :    -82
15029690 :  -1022
15029690 :   1023
15029690 :    997
15029750 :  -1021
15029750 :    147
15031358 :   1021
15031370 :   1022
15031370 :  -1023
15039050 :  -1022
15039050 :   1023
15039122 :   1022
15039122 :  -1023
15052322 :  -1022
15052322 :   1023
15052694 :   1022
15052694 :  -1023
15057518 :  -1022
15057518 :   1023
15057578 :  -1021
15058394 :   1021
15058406 :   1022
15058406 :  -1023
15067394 :  -1022
15067394 :   1023
15067442 :     83
15067444 :   1010
15067454 :  -1021
15067454 :   -137
15067958 :    -83
15071486 :  -1011
15071510 :  -1012
15087254 :   1011
15088826 :   1012
15092078 :  -1011
15092102 :  -1012
15123698 :    137
15123698 :   -147
15123698 :   -997
15124454 :   1011
15125798 :  -1011
15128294 :   1011
15129170 :   1012
15129182 :   -137
15129256 :  -1010
15129266 :    137
15130184 :     82
15130190 :   1021
15130238 :   1022
15130238 :  -1023
15130694 :    -82
15134174 :  -1022
15134174 :   1023
15134174 :    997
15134234 :  -1021
15134234 :    147
15135242 :   1021
15135254 :   1022
15135254 :  -1023
15142934 :  -1022
15142934 :   1023
15143006 :   1022
15143006 :  -1023
15156206 :  -1022
15156206 :   1023
15156470 :  -1021
15156806 :   1021
15156914 :   1022
15156914 :  -1023
15170402 :  -1022
15170402 :   1023
15170450 :     83
15170452 :   1010
15170462 :  -1021
15170462 :   -137
15170966 :    -83
15171326 :  -1011
15171338 :  -1012
15176966 :    137
15251738 :   -137
15251798 :    137
15251822 :   -137
15252194 :    137
15252206 :   -137
15252242 :    137
15252254 :   -137
15252266 :    137
15252302 :   -137
15252386 :    137
15252410 :   -137
15252422 :    137
15252470 :   -137
15252578 :    137
15252602 :   -137
15252722 :    137
15252734 :   -137
15252746 :    137
15252758 :   -137
15253022 :    137
15253046 :   -137
15253730 :    137
15374414 :   -147
15374414 :   -997
15431474 :   1011
15433166 :   1012
15433178 :   -137
15433348 :  -1010
15433358 :    137
15434034 :     82
15434042 :   1021
15434090 :   1022
15434090 :  -1023
15434546 :    -82
15438026 :  -1022
15438026 :   1023
15438026 :    997
15438086 :  -1021
15438086 :    147
15439442 :   1021
15439454 :   1022
15439454 :  -1023
15447134 :  -1022
15447134 :   1023
15447194 :  -1021
15447470 :   1021
15447482 :   1022
15447482 :  -1023
15458174 :  -1022
15458174 :   1023
15458234 :  -1021
15459170 :   1021
15459182 :   1022
15459182 :  -1023
15461246 :  -1022
15461246 :   1023
15461306 :  -1021
15462566 :   1021
15462578 :   1022
15462578 :  -1023
15463466 :  -1022
15463466 :   1023
15463838 :   1022
15463838 :  -1023
15477326 :  -1022
15477326 :   1023
15477374 :     83
15477376 :   1010
15477386 :  -1021
15477386 :   -137
15477890 :    -83
15481190 :  -1011
15481214 :  -1012
15487466 :    137
15487466 :   -147
15487466 :   -997
15517058 :   1011
15518726 :   1012
15518738 :   -137
15518762 :  -1010
15518774 :    137
15519528 :     82
15519530 :   1021
15519590 :   1022
15519590 :  -1023
15520034 :    -82
15523526 :  -1022
15523526 :   1023
15523526 :    997
15523586 :  -1021
15523586 :    147
15524762 :   1021
15524774 :   1022
15524774 :  -1023
15532262 :  -1022
15532262 :   1023
15532322 :  -1021
15533174 :   1021
15533186 :   1022
15533186 :  -1023
15533558 :  -1022
15533558 :   1023
15533630 :   1022
15533630 :  -1023
15546830 :  -1022
15546830 :   1023
15547202 :   1022
15547202 :  -1023
15560690 :  -1022
15560690 :   1023
15560738 :     83
15560762 :   1022
15560762 :  -1023
15561254 :    -83
15583106 :  -1022
15583106 :   1023
15583154 :   1010
15583166 :  -1021
15583166 :   -137
15589142 :  -1011
15589166 :  -1012
15594326 :   1011
15595898 :   1012
15599234 :  -1011
15599258 :  -1012
15601874 :    137
15602414 :   1011
15603974 :   1012
15603986 :   -137
15604010 :  -1010
15604022 :    137
15604958 :   1021
15604958 :   1010
15604970 :  -1021
15604970 :   -137
15611174 :  -1011
15611198 :  -1012
15799934 :    137
15799934 :   -147
15799934 :   -997
15821186 :   1011
15822878 :   1012
15822890 :   -137
15823060 :  -1010
15823070 :    137
15826454 :   1021
15826466 :  -1021
15827138 :  -1011
15827150 :  -1012
15827150 :   1010
15827162 :   -137
15827654 :    137
15835214 :   1011
15836786 :   1012
15836798 :   -137
15836904 :  -1010
15836906 :    137
15841610 :   1021
15841622 :  -1021
15847214 :   1021
15847226 :  -1021
15848186 :  -1011
15848210 :  -1012
15848210 :   1010
15848222 :   -137
15848714 :    137
15853130 :   1011
15854702 :   1012
15854714 :   -137
15854714 :  -1010
15854726 :    137
15859838 :   1021
15859850 :  -1021
15861038 :   1021
15861050 :  -1021
15876158 :   1021
15876170 :  -1021
15880190 :   1021
15880202 :  -1021
15882614 :   1021
15882626 :  -1021
15888278 :   1021
15888290 :  -1021
15889814 :   1021
15889826 :  -1021
15890582 :   1021
15890594 :  -1021
15891134 :   1021
15891146 :  -1021
15894482 :  -1011
15894506 :  -1012
15894506 :   1010
15894518 :   -137
15895010 :    137
15896414 :   1011
15897986 :   1012
15897998 :   -137
15898010 :  -1010
15898022 :    137
15905786 :  -1011
15905810 :  -1012
15905810 :   1010
15905822 :   -137
15906314 :    137
15909206 :   1011
15910778 :   1012
15910790 :   -137
15910814 :  -1010
15910826 :    137
15927410 :   1021
15927422 :  -1021
15936242 :  -1011
15936254 :  -1012
15936254 :   1010
15936266 :   -137
15936758 :    137
15982238 :   1011
15983906 :   1012
15983918 :   -137
15984046 :  -1010
15984050 :    137
15986120 :   1010
15986126 :   -137
15991886 :  -1011
15991910 :  -1012
15994646 :   1011
15996218 :   1012
15998162 :  -1011
15998186 :  -1012
15999806 :    137
16000502 :   1011
16002074 :   1012
16002086 :   -137
16002188 :  -1010
16002194 :    137
16004186 :  -1011
16004210 :  -1012
16004210 :   1010
16004222 :   -137
16004714 :    137
16005542 :   1011
16007114 :   1012
16007126 :   -137
16007214 :  -1010
16007222 :    137
16009742 :   1021
16009754 :  -1021
16014758 :   1021
16014770 :  -1021
16018526 :   1021
16018538 :  -1021
16019666 :   1021
16019678 :  -1021
16025846 :  -1011
16025858 :  -1012
16025858 :   1010
16025870 :   -137
16026362 :    137
16108478 :   -137
16108766 :    137
16108790 :   -137
16108874 :    137
16108898 :   -137
16108934 :    137
16108946 :   -137
16108958 :    137
16108970 :   -137
16109006 :    137
16109030 :   -137
16109054 :    137
16109066 :   -137
16109078 :    137
16109126 :   -137
16109210 :    137
16109234 :   -137
16109366 :    137
16109414 :   -137
16109678 :    137
16109702 :   -137
16110230 :    137
16117670 :   1011
16119362 :   1012
16119374 :   -137
16119544 :  -1010
16119554 :    137
16128842 :  -1011
16128854 :  -1012
16128854 :   1010
16128866 :   -137
16129358 :    137
16210430 :   1011
16211114 :  -1011
16214918 :   1011
16216454 :   1012
16216466 :   -137
16216698 :  -1010
16216706 :    137
16222250 :   1021
16222262 :  -1021
16222766 :   1021
16222778 :  -1021
16223978 :   1021
16223990 :  -1021
16224170 :   1021
16224182 :  -1021
16225202 :   1021
16225214 :  -1021
16225370 :   1021
16225382 :  -1021
16226162 :   1021
16226174 :  -1021
16227374 :   1021
16227386 :  -1021
16227974 :   1021
16227986 :  -1021
16228802 :   1021
16228814 :  -1021
16231970 :   1021
16231982 :  -1021
16233194 :   1021
16233206 :  -1021
16237058 :   1021
16237070 :  -1021
16238390 :   1021
16238402 :  -1021
16241606 :   1021
16241610 :     82
16241666 :   1022
16241666 :  -1023
16241918 :  -1022
16241918 :   1023
16241978 :  -1021
16242122 :    -82
16243418 :   1021
16243430 :   1022
16243430 :  -1023
16248122 :  -1022
16248122 :   1023
16248182 :  -1021
16253642 :   1021
16253644 :   1010
16253654 :  -1021
16253654 :   -137
16256970 :  -1010
16256978 :    137
16258238 :  -1011
16258238 :   1010
16258250 :  -1012
16258250 :   -137
16258754 :    137
16339814 :   -137
16340114 :    137
16340138 :   -137
16340162 :    137
16340186 :   -137
16340270 :    137
16340282 :   -137
16340306 :    137
16340318 :   -137
16340354 :    137
16340378 :   -137
16340390 :    137
16340402 :   -137
16340426 :    137
16340438 :   -137
16340450 :    137
16340462 :   -137
16340534 :    137
16340582 :   -137
16340618 :    137
16340642 :   -137
16340762 :    137
16340786 :   -137
16340822 :    137
16340846 :   -137
16340906 :    137
16340930 :   -137
16341566 :    137
16390490 :   1011
16392170 :   1012
16392182 :   -137
16392366 :  -1010
16392374 :    137
16392596 :   1010
16392602 :   -137
16395042 :  -1010
16395050 :    137
16396370 :  -1011
16396382 :  -1012
16396382 :   1010
16396394 :   -137
16396886 :    137
16462538 :   1011
16464206 :   1012
16464218 :   -137
16464330 :  -1010
16464338 :    137
16464698 :   1021
16464700 :   1010
16464710 :  -1021
16464710 :   -137
16466704 :  -1010
16466714 :    137
16467350 :  -1011
16467374 :  -1012
